user,date,content,replyCount,retweetCount,likeCount
trvisXX,[  11    3 2021],https://t.co/Zvy1afgq6E https://t.co/E4YpnuQx2x,250,897,14456
trvisXX,[  11    3 2021],"CACTI AVAILABLE NATIONWIDE NOW !!

https://t.co/r0Xl5GVlqH",342,1024,10749
trvisXX,[  11    3 2021],Cause ur Cacti class in now in session :) https://t.co/oB8PgRowKz,215,578,12590
trvisXX,[  11    3 2021],U tell them call flame ! https://t.co/GMwXrw4li2,227,698,18235
trvisXX,[  11    3 2021],I’m bent at 2:30 😬😬😬😬,954,2974,69406
trvisXX,[  11    3 2021],Woke up today ampeeddddddddd,2283,10863,153284
trvisXX,[  11    3 2021],UTOPIA UTOPIA UPTOPIA UTOPIA,6178,46924,333715
trvisXX,[   8    2 2021],"Super pops , super lover , super rager",1049,6083,83027
trvisXX,[   8    2 2021],Locking in on myself to become a better person for others next to me,1558,55045,253898
trvisXX,[   2    1 2021],2 days ago the sky was a strawberry limeade color. I left my cup outside I want that shit back,1427,4688,87255
trvisXX,[   2    1 2021],It’s crazy 3 of the homies really bout to get buckets in da same damn jersey,924,5681,99040
trvisXX,[   2    1 2021],Wheeewww that shit was wet this morn ❤️,4975,16971,212430
trvisXX,[  53    1 2021],Mannnnn I misss the STAGEEEEEEE Daaaaaaa Raggggeeee !!!!!,2672,16728,235178
trvisXX,[  51   12 2020],I still believe In Santa I don’t give a fuck,4741,64901,457505
trvisXX,[  51   12 2020],NOT NO ICE T https://t.co/kLFgVyS309,821,5947,65358
trvisXX,[  48   11 2020],Who u think did it?? I’m taking alll opinions,2049,1922,86555
trvisXX,[  47   11 2020],@rosalia @LatinGRAMMYs 🔥🔥🔥,98,181,4352
trvisXX,[  47   11 2020],Think it’s important we use the opportunity’s giving to us to help those who got that same passion to go hard in life.,1899,13939,137263
trvisXX,[  47   11 2020],CACTUS JACK FOUNDATION SUPPORTING THE NEXT GENERATION OF CREATIVE KIDS #happytravisscottday https://t.co/B5FPHk940T https://t.co/OxzOnII68d,821,3473,37353
trvisXX,[  46   11 2020],OUT OF MY MIND IN THE DESERT WHO RUNNING ??? https://t.co/3yGv5DFbwj https://t.co/d8wtwfU059,921,3204,42944
trvisXX,[  46   11 2020],TS5 see u in a couple hours. !!!!!!,2536,5324,131880
trvisXX,[  46   11 2020],🤯🤯🤯🤯🤯🤯🤯 https://t.co/ALHqLeCqqZ,1629,7626,139313
trvisXX,[  46   11 2020],https://t.co/yXduG5km5T,2613,14071,231638
trvisXX,[  44   10 2020],✌🏾 ✌🏾🖖🏾🦾,2407,3077,80153
trvisXX,[  44   10 2020],I Practiced patience’s. Practice over !!!!,1021,10438,97177
trvisXX,[  44   10 2020],In need of a thrilll .?????,3020,11718,139064
trvisXX,[  43   10 2020],Don’t let that time go wasted.,1444,47236,224739
trvisXX,[  43   10 2020],TS5 https://t.co/OdGnrtXyrj,3012,32140,220818
trvisXX,[  41   10 2020],Say lesss Taylorrrr !!!!!!! https://t.co/t2Hrvqz5Cw,1472,3216,71519
trvisXX,[  41   10 2020],My mom always wanted me to go here.!!!! So I got u bro !!! Just lock in and come out of there ready to change the world. https://t.co/VwWwr0SswO,757,6922,92990
trvisXX,[  41   10 2020],My mom went to Grambling and my dad went to PV. Wild,2202,2841,48241
trvisXX,[  41   10 2020],"5 KIDS THAT ATTEND A HBCU 
Send me ur schools ya heard !!!",5855,3473,60639
trvisXX,[  41   10 2020],THAT ATTENDS AN HBCU https://t.co/5eQ6YXQMc5,4096,10765,62248
trvisXX,[  41   10 2020],AND I KNOW SCHOOL JUST STARTED AND I WANNA TAKE CARE OF 5 KIDS TUITION FOR THERE FIRST SEMESTER OF SCHOOL !!! WHY NOT!!!!!,12059,16780,236761
trvisXX,[  41   10 2020],That 4 sho. And I got a pair of the shoes I wore all tour u can have those tooo. https://t.co/XCBhfWgH0n,7797,3477,75205
trvisXX,[  41   10 2020],That I can make happen !!!! https://t.co/liDzBJF9gM,11848,6323,126356
trvisXX,[  41   10 2020],Listen to .wavradio trynna find where my brain went.,715,1400,26113
trvisXX,[  41   10 2020],PLUTTTTTOOOO HIT ME 1am trippen https://t.co/e3IrH0ybov,233,1821,24721
trvisXX,[  41   10 2020],Imma just stock up on new phones cause at this rate I’m just trippen. !!!!!!,5384,3271,66965
trvisXX,[  41   10 2020],GOING TO GO COOK UP AND BUILD THESE WALLS FOR UTOPIA. SEE YOU GUYS SOON.,1108,10081,102609
trvisXX,[  41   10 2020],"DJs Just keep Checking ur mailbox
Got something on the way in the mail for ya",716,1977,42755
trvisXX,[  41   10 2020],AFTER THIS TWEET IMMA THROW MY PHONE. IM TURNT. FUCK I LOVE YALL SO MUCH. THIS SONG MAKE WE WANNA JUST RUN THREW A WALL AND PUKE !!!!!,2230,15717,188886
trvisXX,[  40   10 2020],"200 hour freestyle go crazyyy 
https://t.co/bZIsow5VVz https://t.co/gnLZ6oK9hT",433,1915,41777
trvisXX,[  40   10 2020],@ogchaseb I played the instrumental  50 times last night. https://t.co/WJo6FBV73v,90,477,5424
trvisXX,[  39    9 2020],LINK UP LIVE 🔊🔊🔊 https://t.co/58tU47EjxS,271,1624,21314
trvisXX,[  39    9 2020],TELL ALEXA WHO SENT YA https://t.co/XBOk81CPEi,406,3179,46308
trvisXX,[  39    9 2020],SHOUT OUT TO EVERY DJ AND PD AROUND THE WORLD. U NOT FORGOTTEN AND CANT WAIT TILL WE CAN GET BACK TO HEAR YALL MIXES,572,4303,71173
trvisXX,[  39    9 2020],FRANCHISE !!!! https://t.co/LmWxNZbySP https://t.co/px66DzO6mq,692,8195,42926
trvisXX,[  39    9 2020],"FRANCHISSSSSEEEEEEE OUTTTTT NOWWWEWE THUGG. MIAAA.  AHHHHHHHHHHHHHBBB
https://t.co/kzzM1tUnyO https://t.co/0CEBsA2AU9",2229,10894,77381
trvisXX,[  39    9 2020],45 mins !!!!!! https://t.co/bU1eZLva6O,441,3222,43603
trvisXX,[  39    9 2020],A MEESAGE FROM NOLAN https://t.co/6LUnSBtFbv,472,5940,71283
trvisXX,[  39    9 2020],I DIRECTED THIS FILM FOR THIS SAGA OF UTOPIA MY GUY CHRIS NOLAN LETS US ROCK IN ALL THE IMAXES WORLD WIDE. GO WATCH THE IMAX EXPERIENCE TONIGHT  https://t.co/dEdmwRhTAJ https://t.co/WfBCJ3WPpL,437,3271,28721
trvisXX,[  39    9 2020],"THERES MOREEEEEEE 
IMAAAAAXXXXXXXXXX",656,3221,52595
trvisXX,[  39    9 2020],I broke my phone this morning cause im turnt mothafuckkkkkaaaaa,1612,20522,226212
trvisXX,[  39    9 2020],"9pm west coast time have them speakkkkkeeerrssss readyyyyy 
Franchissssseeee!!!!",937,9794,92872
trvisXX,[  39    9 2020],YUP .... https://t.co/s1ntq9wWji,2391,55901,266322
trvisXX,[  39    9 2020],I’m been up stairs cheifing them tunes! Condo Been downstairs painting with da wine on tilt,613,4001,74007
trvisXX,[  39    9 2020],FRANCHISE !!!! FRIDAY https://t.co/AJ4e7OI3tq https://t.co/vDivSU3VVa,831,8238,62263
trvisXX,[  37    9 2020],Ur my hero!!!! Anyway If I can make ur day better makes me happy !!! Imma try to get something up there to u kiddo. ❤️❤️ https://t.co/uBeKERSmdl,1986,51298,590018
trvisXX,[  37    9 2020],CACTUS PACK 🍔🍟 https://t.co/AJ4e7OI3tq https://t.co/llJHBrOcB6,2642,22639,226787
trvisXX,[  36    9 2020],CACTUS JACK FOR MCDONALD’S https://t.co/48HdxmgwO4 https://t.co/ke0a7U9g4n,2841,40486,252857
trvisXX,[  35    8 2020],neva change who u are 4 nobody that shit will leave u smoke.,1099,59515,244427
trvisXX,[  35    8 2020],"Shouts to those that keep it 1,000 fuck a hunnid",1023,29218,162400
trvisXX,[  34    8 2020],It’s 11:48 where the time go ?,1459,6373,116135
trvisXX,[  34    8 2020],"🎥🎥
https://t.co/kzRMVX8QzX",566,6010,42298
trvisXX,[  34    8 2020],Wondagurl and Ludwig. I just blew my speakers wtf !!!! Hahahahahahah,556,3537,62203
trvisXX,[  34    8 2020],Feel like when I use to  make music out of moms crib,786,7331,125760
trvisXX,[  34    8 2020],I’ve always wanted to do a song specifically for a movie so this shittttttt right here can’t wait to blasssssttttt at high volume.,628,5785,93252
trvisXX,[  34    8 2020],Can’t wait for The plan from the movie TENET to drop tonight dumb excited. Shiddd the movie  is crazy.  We need somewhere to watch that ASAP.,516,3823,52215
trvisXX,[  34    8 2020],FLAME x CHRIS NOLAN COOK UP THE PLAN FRIDAY https://t.co/g59Whq3Wyx,903,16053,121634
trvisXX,[  34    8 2020],https://t.co/zYnPmI1FuO https://t.co/68o1Gwj1VX,796,11232,85408
trvisXX,[  32    8 2020],Happy Astroversary https://t.co/7JiT35ji72,2203,35642,225243
trvisXX,[  31    7 2020],"Up early working on lucky charms boxes , and marshmallows. See ya soon https://t.co/xzFX56o3zQ",1574,10848,182352
trvisXX,[  30    7 2020],Yep in my white tee,2171,28467,253238
trvisXX,[  30    7 2020],SEASON 2 https://t.co/chlqFCn5hU,773,7870,77193
trvisXX,[  22    5 2020],https://t.co/5CUK7v9vmV,1439,3408,77355
trvisXX,[  22    5 2020],God watch over us. Keep us strong and lifted.,2450,132269,543226
trvisXX,[  22    5 2020],Let’s all be part of the change #UntilWeAllWin https://t.co/OrlhlHZLPR,741,28371,110030
trvisXX,[  21    5 2020],"Let go, trail off,  stay lit..... at home. 🔥🔥🔥https://t.co/HqglIZMcPc",536,3209,35856
trvisXX,[  18    5 2020],Motorcycle patches,2786,16114,168673
trvisXX,[  18    4 2020],Ahhhhhhhh hdhdhfhdhd bingeeeeinnnnn letsssss gettttttt,4726,21257,215377
trvisXX,[  18    4 2020],Mannnn beeen making beats shit is such a thrill can’t wait to share this mayhammmmmm,2008,19131,216270
trvisXX,[  17    4 2020],THE SCOTTS !!! https://t.co/VokRAilnIb https://t.co/ES0zGKR4Sb,1864,21433,125068
trvisXX,[  17    4 2020],The Scotts drops in 7 mins.,1882,16124,211131
trvisXX,[  17    4 2020],HONESTLY TODAY WAS ONE OF THE MOST INSPIRING DAYS. LOVE EVERY SINGLE ONE OF U GUYS. AND I KNOW TIMES ARE WEIRD FOR US. BUT FOR ONE MOMENT TO BE ABLE TO HAVE THE RAGERS TO RAGE WHERE EVER YOU ARE  IS AMAZING. LOVE U GUYS WITH ALL MY BODY. !!!!! GANG 🌵,2816,28584,254979
trvisXX,[  17    4 2020],"CACTUS JACK x FORTNITE COLLECTION.  LIVE IN YOUR WORLD, RAGE IN OURS https://t.co/AJ4e7OI3tq https://t.co/cx90wiHUqQ",446,2687,35638
trvisXX,[  17    4 2020],!!!! https://t.co/Gz1VzrB3vJ,2280,57527,398980
trvisXX,[  17    4 2020],About to go live,925,3921,94054
trvisXX,[  17    4 2020],"Going back live on ig in 10
Mins some with the gang.",1166,4556,84048
trvisXX,[  17    4 2020],"starts at 4 ahhhhh I can’t wait for this f@$$k. Are y’all ready !!!!
Pull up to fortnite now",1967,10930,133787
trvisXX,[  17    4 2020],going live on https://t.co/hR0c39IQEP to watch Astronomical with the gang at 630 PM ET. They gave me skins for the homies but fuck that I’m  giving them to yall !! Follow @cactusjack on IG to get and redeem on this link   Ahhhhhhhhhhhhhd nfmfd https://t.co/gcEwGn3QCQ https://t.co/q2Q1heP45b,1195,5065,50829
trvisXX,[  17    4 2020],"Whoever win in that lobby with @corruptedray001 
I got something for ya.",525,1216,32304
trvisXX,[  17    4 2020],I’m up. Ray done took over the PlayStation. Let me get dress lmaooo,648,4184,81523
trvisXX,[  17    4 2020],TOOK IT STRAIGHT FROM OUTSIDE STRAIGHT TO THE COUCH   CACTUS JACK FOR FORTNITE https://t.co/igthHpDLM2 https://t.co/237EIy6FwJ,2093,21118,153707
trvisXX,[  16    4 2020],Locked in mentality wins championships.,703,22713,125996
trvisXX,[  16    4 2020],Been trynna save episodes for over the past couple days. Mannn impossible. This shit fiyaaa,216,1470,31312
trvisXX,[  16    4 2020],Man them fits from 85 just different.,354,3303,51901
trvisXX,[  16    4 2020],"Mannnn binge watching The Last dance. Bruhhhh idk what I just watch!!! Crazyyy  
Why do feel  like every marvel character in one.",475,2877,51140
trvisXX,[  16    4 2020],https://t.co/HCprYwu1fP,955,11835,126773
trvisXX,[  16    4 2020],Mental note,781,11183,100544
trvisXX,[  15    4 2020],Happy Easter Gang,1509,41529,221128
trvisXX,[  15    4 2020],What two emojis u used the most. ?,21741,4021,99799
trvisXX,[  15    4 2020],Tattoos...?,2931,13524,147010
trvisXX,[  14    4 2020],:{} https://t.co/v8zCfxsBYj,738,4535,77426
trvisXX,[  14    4 2020],I only wanted to go to UT cause of that guy,471,4409,60239
trvisXX,[  14    4 2020],"WES ANDERSON WHEREVER U ARE 
THANK U FOR EVERYTHING",613,15617,114135
trvisXX,[  13    3 2020],"TURKS

https://t.co/1LixPCsvCv https://t.co/E8aXb7WpF1",419,4326,46930
trvisXX,[  13    3 2020],Screening this new trolls brb,609,4298,73793
trvisXX,[  13    3 2020],🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,2711,17223,182969
trvisXX,[  13    3 2020],Been inspired and fuel since last fall.,843,10350,89775
trvisXX,[  12    3 2020],Out west west https://t.co/8ZTS26HGXR https://t.co/d8WsPFSvCG,543,16212,78846
trvisXX,[  11    3 2020],"on repeat repeat 

https://t.co/VmssOJp8R1 https://t.co/LrpF1PQPxW",471,9422,61232
trvisXX,[  11    3 2020],Can’t wait for new music. Tonight let’s goooooooo !!!,2113,38425,241553
trvisXX,[  11    3 2020],Screening every possible movie.,302,3002,42609
trvisXX,[  11    3 2020],Just wanna get fresh wit shawty hop in the V and turn the volume up loud loud.,549,16319,88309
trvisXX,[  10    3 2020],"Been in the lab making beats. 
Been at the warehouse making furniture.",1427,16108,164850
trvisXX,[  10    3 2020],I’ve perfected heating  a pizza lunchable in the oven,2262,29610,256420
trvisXX,[  10    3 2020],Tame and king krule albums at high volumes,736,12193,94363
trvisXX,[   8    2 2020],"CACTUS JACK FOR NIKE SB
RELEASING TODAY EXCLUSIVELY ON https://t.co/OienOPZhTC
SELECT NIKE SB DOORS 2/29 🌵🛹 https://t.co/RNBwSFDEu1",1862,23159,114141
trvisXX,[   7    2 2020],BONG JOON HO 🙌🏾🙌🏾,811,10980,91566
trvisXX,[   1    1 2020],WE’RE EVERYWHERE https://t.co/433YZlU4cD,615,11426,96612
trvisXX,[   1    1 2020],CACTUS JACK FOR HOT WHEELS. FORGIATO. JBL. RIOT SHIELD !! FOR A COUPLE HOURS DONT SLEEP https://t.co/AJ4e7OI3tq https://t.co/vD5jPwryGa,586,2408,32005
trvisXX,[   1    1 2020],Hot wheels ? https://t.co/HyjEsuw5u1,1349,15724,156595
trvisXX,[   1   12 2019],"GATTI 
🎥 
https://t.co/oUpSZ6Ti71",315,3001,20691
trvisXX,[   1   12 2019],https://t.co/rAkmillIZo,664,22813,143926
trvisXX,[  52   12 2019],"GANG GANG 
🎥
https://t.co/05BGfH9R2V",286,3527,24229
trvisXX,[  52   12 2019],"JACKBOYS ON THE LOOSE 
🎥
https://t.co/2drCdrhO2j",166,3235,21867
trvisXX,[  52   12 2019],DUDE WHERES THE CAR ?? CALL DAVID NOW https://t.co/mGvYab3NIZ https://t.co/569KwageBb,204,3601,33140
trvisXX,[  52   12 2019],JACKBOYS COLLECTION FOR A LIMITED TIME !! SPEED WITH CAUTION https://t.co/AJ4e7OI3tq https://t.co/nanItgVRDo,379,2851,29797
trvisXX,[  52   12 2019],JACKBOYS !!! WHOLE SQUAD GOING UP https://t.co/BX3Tuxyvsi https://t.co/DydBaJi6F3,766,14946,73888
trvisXX,[  52   12 2019],"JACKBOYS GETTING STARTED AHHHHHHHHHHHHHHHHH
https://t.co/Cys8krgIKu",2033,33374,115119
trvisXX,[  52   12 2019],JACKBOYS IS ALIVE !! PACK ON THE WAY https://t.co/zoXCX1CGok https://t.co/mA92Fq57kC,880,18549,93746
trvisXX,[  52   12 2019],"WHOLE GANG IS DELIRIOUS 
JACKBOYS PACK THIS WEEK?
SHALL THE FANS EAT !!!!!!
UNBUCKLE UR SEAT BELTS 🌵🤯 https://t.co/TCJDYcgWs1",1610,36205,134549
trvisXX,[  50   12 2019],GANG ACTIVITY !!! https://t.co/yy3Fy1yrM5,320,6153,52020
trvisXX,[  49   12 2019],"CACTUS JACK COURT COMING SOON !!
FROM ME AND @NIKE FOR THE KIDS AND
THE CITY !!! ALL FOR HOUSTON #ALLFOR1 https://t.co/1PA7HhgFZ5",685,4848,35466
trvisXX,[  49   12 2019],thank u for being a real one  @pinoysapatos !!! #AllFor1” https://t.co/qkqq06jVWK,463,1148,16139
trvisXX,[  49   12 2019],Wait need a new movie to watch what y’all got ????,4769,2126,46169
trvisXX,[  49   12 2019],Allrighttttty peace. ✌🏾,658,4341,33373
trvisXX,[  49   12 2019],"Even when shits dark 
Ur spirit is the light. 
✨",666,39030,123837
trvisXX,[  49   12 2019],I just been in the top of the trees. Working on some Ill shit for all the rambunctious ragers to let go to. !!!!!,505,4724,36250
trvisXX,[  49   12 2019],I’m also having screenings of the movie called WAVES which is fucking crazy as fuck. At the house anytime just hit me !!! 😁,1765,2065,36757
trvisXX,[  49   12 2019],Not gon lie I watched a whole season of some show called SEE shit hard. !!!,364,1601,25635
trvisXX,[  49   12 2019],Disney + naw y’all didn’t have to go so hard!! 🤯bruh.,366,8293,77545
trvisXX,[  49   12 2019],Went  thru a box of cereal today I gotta chill !!!,853,9480,82026
trvisXX,[  49   12 2019],"Thank Bet ,Billboard Emas. For the awards this years. Thanks to the  other show for the noms.",288,1541,23186
trvisXX,[  49   12 2019],Stay one wit family. The only thing  that truely matters,395,19596,85112
trvisXX,[  49   12 2019],Stick to your own script tear out the unnecessary pages. Rewrite that shit if need for the best possible ways.,367,23649,81851
trvisXX,[  49   12 2019],Make sure the ones closets to you actually 4 you and vice versa.,870,56445,175068
trvisXX,[  49   12 2019],Never let fear obstruct your vision,711,55299,147202
trvisXX,[  49   12 2019],"some days start better than others 
how ya end them is what counts",910,92874,256900
trvisXX,[  49   12 2019],who drew the first santa clause ??,1791,9265,89172
trvisXX,[  49   12 2019],realizing that sonic has 1.3 million different drink options is amazing,686,11588,109038
trvisXX,[  48   11 2019],@BongRamos17 SOME HITR STUFF GOT DELAYED AT FACTORY IM PERSONALLY MAKING SURE EVERY ORDER IS FULFILLED EMAIL SHOP@TRAVISSCOTT.COM,43,69,1919
trvisXX,[  48   11 2019],Happy thanksgiving to ever last one of u. Thanks for keeping the rage alive . Stay blessed love y’all,1010,17999,150995
trvisXX,[  46   11 2019],I NEED 2 PURR https://t.co/skVBoq0Fck https://t.co/31pSxNeiHr,1936,6763,64190
trvisXX,[  46   11 2019],THANKS TO EVERYBODY THAT PULLED UP TO RAGE !!!! https://t.co/zrgd4gDWSj,1127,40581,158590
trvisXX,[  46   11 2019],LEGEND !!! THANK U FOR BRINGING THE DOPE SHOW TO THE NIGHT SHOW https://t.co/j1CBNpbIQb,207,3653,44098
trvisXX,[  45   11 2019],WE AT THE FEST COME AND LINK PER REQUEST !!! https://t.co/XAkGEezKBQ,1310,19764,96416
trvisXX,[  44   11 2019],HOT 🥵 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🤬 https://t.co/r7bcK1Fy83,783,18325,77421
trvisXX,[  44   10 2019],YKTS !!! https://t.co/SrpUgrghz6,173,963,10432
trvisXX,[  44   10 2019],CACTUS JACK AFTER SCHOOL IDEATION TEAM COOK UP.  ASTRO FEST IS NEAR.  FILL YOUR MIND UP WITH IDEAS !! https://t.co/NW7uO7zPCj,468,6022,59788
trvisXX,[  42   10 2019],GANG https://t.co/fTgIdMZAsm,271,4662,41833
trvisXX,[  42   10 2019],GIVING OUT A LAMB TRUCK AND FLYING WINNERS OUT TO ASTRO FEST https://t.co/GVUPlEgqI3 https://t.co/E23M45LYl9,581,3584,28413
trvisXX,[  42   10 2019],"FOR THE KIDS ! MERCH IS ON ME !! HOT 100% OFF TEE OUT NOW 

THANK YOU !!! YOU THE REASON WE #1 AND I NEVER FORGET  https://t.co/AJ4e7OI3tq https://t.co/0spLZFaTYk",2315,2867,29106
trvisXX,[  42   10 2019],I LOVE YALL !! WE #1 CURRENT MOOD https://t.co/SqE4K8V3tG https://t.co/Ov5QLBR9BE,681,8418,59389
trvisXX,[  41   10 2019],6S OUT NOW GLO UP https://t.co/5nzLAwbm5y https://t.co/wMfVWYS5eW,1905,6110,53987
trvisXX,[  41   10 2019],@yungBOTSBEATS ITS FIXED WE GOT 500K KIDS ON THE SITE !!,115,138,2226
trvisXX,[  41   10 2019],HIGHEST !! JORDAN AND THE JACK BOYS ! STRAIGHT CASH HOMIE ! 6S TONIGHT ?? https://t.co/AJ4e7OI3tq https://t.co/5kxrHB4WOD,1558,13073,65114
trvisXX,[  41   10 2019],SIGHTINGS https://t.co/UTBiALMHqZ https://t.co/nhHfhPAbNI,440,7473,50645
trvisXX,[  40   10 2019],NEVER LANDING https://t.co/TR4XQ6yvmo https://t.co/iKqCSgcIBX,390,10906,57302
trvisXX,[  40   10 2019],DONT SLEEP ALL WEEK https://t.co/OienOPZhTC,711,4349,34795
