user,date,content,replyCount,retweetCount,likeCount
TonyRobbins,[  15    4 2019],"Don’t you think it’s time to raise your standards, turn your ""shoulds"" into ""musts"" and give yourself a new identity? https://t.co/iWHnHORCvy",11,94,333
TonyRobbins,[  15    4 2019],"In 5 days, Liliana learned what takes most people 5 years. #BusinessMastery teaches simple and effective strategies anyone can implement in any business. How will you innovate and take your business to the next level for #FinancialLiteracyMonth? https://t.co/7XUOCTcmSF",6,41,87
TonyRobbins,[  15    4 2019],Frustrated by panic attacks? Here are some ways that can help stop experiencing these painful episodes. https://t.co/SFw2mpm8tC,9,85,235
TonyRobbins,[  15    4 2019],"By implementing AI in your small business, you are able to achieve higher quality customer engagement without requiring any more of your time. https://t.co/EpS1iA2ygz",5,38,84
TonyRobbins,[  15    4 2019],"We had the privilege to spend yesterday afternoon with Sadhguru, this dear brother on the path. If you haven’t seen his work, we certainly recommend checking it out. 🙏🏽
.
@sadhguru has lived in and among the world. (He’s been married, he’s a dad, he ride… https://t.co/Nt3eNNXWdM https://t.co/k4OrqMre9B",47,679,1172
TonyRobbins,[  15    4 2019],"When you’re afraid, you stay in one place, and your dreams remain just that – dreams. https://t.co/2Jw53LcRTX",11,171,500
TonyRobbins,[  15    4 2019],Michael Phelps once did 75 workouts in 24 days!! He shares where his drive comes from on the latest episode of the #TonyRobbinsPodcast. @MichaelPhelps https://t.co/aMfcKZEOSb,4,53,224
TonyRobbins,[  15    4 2019],"""In any type of negotiation, we all desire to give the illusion of control so we can gain the upper hand - but in order to do so, it helps to know what others are thinking and feeling."" https://t.co/7q3M0nRuXf",6,57,140
TonyRobbins,[  15    4 2019],"We ALL have an IDENTITY — a set of BELIEFS that DEFINE who we are, what we can and cannot or WILL not do. And it’s based mostly on our past — some of which is painful, and some pleasurable.

Why is IDENTITY so important to dig under? Because BELIEFS abou… https://t.co/wPsD5gnIEi https://t.co/gdztg03H2E",7,148,438
TonyRobbins,[  15    4 2019],"Find out 3 easy, effective ways to start biohacking to change your body for the better. https://t.co/GVZtxPtNT7",2,67,219
TonyRobbins,[  14    4 2019],Here's why you need a Rapid Planning Method (RPM). Learn how easy it is to integrate into your daily life. https://t.co/e95toLYSWI,4,89,285
TonyRobbins,[  14    4 2019],"This #WorldHealthDay take action to change your body for the better. Simple changes can ultimately help us become smarter, faster and better as human beings.

Use these 3 simple #biohacking methods to start your initiative. https://t.co/GVZtxPtNT7 https://t.co/kXAChGt4Sm",6,81,229
TonyRobbins,[  14    4 2019],"Once you’ve come to understand that setbacks are just a natural part of the training process, you can channel the pain and frustration back into learning. https://t.co/n0b08WODj5",2,113,338
TonyRobbins,[  14    4 2019],"Here are 3 models of giving to help you embrace our mantra: ""The secret to living is giving."" https://t.co/ij8gSA5oRx",5,85,247
TonyRobbins,[  14    4 2019],Success is 80% psychology and 20% mechanics. Find out how to change your mindset for the better with the help of a Results Coach. https://t.co/5Q5OKRXK3l,4,131,393
TonyRobbins,[  14    4 2019],"Everybody has heard of making the ""Best First Impression."" If you appear genuinely confident, people will be more inclined to give you the attention and respect that you deserve. Here are 5 ways to establish your confidence through body language. https://t.co/w4xYr21ARh",10,114,352
TonyRobbins,[  14    4 2019],"Personal growth and success mean something different for everyone, but there are some basic habits that you can tailor to your own life to ensure you continue to grow. https://t.co/QSR2diXuNg",8,134,371
TonyRobbins,[  14    4 2019],Tony Robbins uses these 3 biohacks to keep his energy levels insanely high https://t.co/PBrRGKRJqi via @YahooFinanceUK,4,36,104
TonyRobbins,[  14    4 2019],"#Repost @KevinHart4Real “Such an amazing time &amp; conversation with @tonyrobbins today. I have so much respect &amp; admiration for this man. Thank you for everything!!!!!”

It was so great to meet Kevin Hart this weekend who flew down here in the ... Read more: https://t.co/hplVMDRDMD https://t.co/6Of0jHjlGY",5,16,179
TonyRobbins,[  14    4 2019],Create your breakthrough with me at #UnleashthePowerWithin coming to the Dallas area July 11-14th. Start living life at the next level. Buy your ticket today to take advantage of the #BOGO prices - offer ends 4/24/2019 at 11:59 pm PT! Learn more here: https://t.co/cQWJkGD6AU,0,24,30
TonyRobbins,[  14    4 2019],The way you communicate with those around you directly translates into how well you perform in the workplace. Here are the 5 major corporate communication mistakes people make and how to fix them for better productivity and happiness in the office. https://t.co/9c98pYgeWQ,5,96,195
TonyRobbins,[  14    4 2019],When was the last time you made true progress? Find out how attending Unleash the Power Within can help you push past your plateaus. https://t.co/UdXaCuEtbP,5,41,98
TonyRobbins,[  14    4 2019],"In the first episode of The #UnshakeablePodcast, Peter Mallouk and I discussed facts &amp; myths surrounding bear markets and how to not only prepare for, but even profit when the market dips. #FinancialLiteracyMonth served business style! https://t.co/xoO6rJ7nsx",2,38,77
TonyRobbins,[  14    4 2019],Dive into the #TonyRobbinsPodcast as we travel to Tony’s private home as part of a small event held for his #PlatinumPartners. Michael Phelps joins with them to share a comeback that he considers bigger than winning an Olympic gold medal. https://t.co/H7NXyBr5tw,7,54,198
TonyRobbins,[  14    4 2019],Everyone wants to feel significant to some degree. Discover the 6 human needs and identify which are most important to you. https://t.co/9UrkZ2jwLs,4,92,215
TonyRobbins,[  14    4 2019],"A healthy relationship doesn’t just appear out of nowhere – it takes hard work, prioritizing your partner and lots of trust. https://t.co/suFcHVFk5A",5,109,384
TonyRobbins,[  14    4 2019],Is the journey to financial freedom winnable for hard-working Americans? Yes. There are timeless truths that can help everyone take control of their future. Read my @CNBC piece &amp; listen to our talk on @PowerLunch #InvestInYou (in partnership w/@acorns) https://t.co/U1a4fQja2V,3,44,130
TonyRobbins,[  14    4 2019],Here’s wishing you a NUNbelieveable week!! You may have heard the story of the San Francisco nuns who — due to an extreme hike in the rent — were nearly evicted from the building that served as a soup kitchen and their living quarters. We were able to ... https://t.co/tuTYM23b0G https://t.co/B1KCWLzlrw,5,41,102
TonyRobbins,[  14    4 2019],Thank you again @CNBC. https://t.co/eKrlecl8BE,9,115,503
TonyRobbins,[  14    4 2019],"This informative video breaks down the learning process; once you master this, repeating any success is effortless and you’ll discover how to learn faster. https://t.co/D2T1NKOuT1",2,83,178
TonyRobbins,[  14    4 2019],Tune in with me TODAY on @CNBC's “Power Lunch” at 2 pm E.T for #FinancialLiteracyMonth. There are timeless truths that will help everyone on their journey to financial freedom. #investinyou. (in partnership with @acorns) https://t.co/9wmcKCffPp,1,25,42
TonyRobbins,[  14    4 2019],"Thank you @CNBC for exploring four of the core simple truths that we must fully grasp if we are to take full control of our future and win #FinancialFreedom
Tune in TODAY with me on CNBC’s “Power Lunch” at 2 pm ET for more discussion!
https://t.co/U1a4fQALrv",20,26,138
TonyRobbins,[  14    4 2019],"Don't miss out on our 3-part Masters of Disruption #BusinessMastery series. You can now have a front row seat as 3 well-known entrepreneurs share their struggles, triumphs and advice on business growth, mindset shifts and #innovation in any economy. https://t.co/pUQzlIvoBg https://t.co/55LyIAFFMS",11,44,110
TonyRobbins,[  14    4 2019],"Losing a loved one, relationship or job can make you feel like your world is ending. Instead of living in a state of suffering, choose to face your grief head on. By becoming a master of your emotions, you can better navigate your pain. https://t.co/WCCv1jCT1a",10,120,411
TonyRobbins,[  14    4 2019],Financial freedom isn’t an abstract concept – it’s an attainable goal. Here’s how you can free yourself from financial restraints and pursue your passions. What actions are you taking during #FinancialLiteracyMonth 2019 to help free up your life? https://t.co/y1POZzZOmQ,7,58,208
TonyRobbins,[  14    4 2019],Discover how to do what you love every single day. https://t.co/0gZJKf3Pnx,6,55,161
TonyRobbins,[  14    4 2019],"Did you miss the premiere of the Tony's #BusinessMastery Interview with Martine Rothblatt? @SIRIUSXM cofounder and CEO of United Therapeutics, Martine, reveals her heartfelt journey of a woman with a dream and how she became #Unstoppable. Rewatch here: https://t.co/SWV1qelAL6",0,24,49
TonyRobbins,[  14    4 2019],Have you developed limiting beliefs that have caused you to feel that you’ve hit a plateau or are incapable of success? Chris was no stranger to these feelings of doubt and uncertainty before she attended UPW. Read her full story here. https://t.co/A9jml2PRLC,5,51,146
TonyRobbins,[  14    4 2019],Leadership is more than just knowing your strengths and putting them to good use. These strategies will help you become a great leader. https://t.co/gbkTMhM9YJ,5,99,229
TonyRobbins,[  14    4 2019],"A truly passionate relationship comes from two people coming together as their best selves. That’s what inspired Sergio, an entrepreneur, to bring Rebecca, a teacher, to UPW. Read more on their story here: https://t.co/2jPJtHZuCU",1,32,119
TonyRobbins,[  14    4 2019],"Tune in NOW for our #BusinessMastery #FacebookPremiere! Tony talks with @SIRIUSXM founder Martine Rothblatt about her journey, the roles of competition, collaboration &amp; certainty in entrepreneurship &amp; overcoming any challenge to affect the greater good. https://t.co/SWV1qelAL6 https://t.co/IL0ZtjXlRn",2,25,51
TonyRobbins,[  14    4 2019],"Join us TODAY at 11 AM CDT to watch the premiere of Tony Robbins' interview with Martine Rothblatt, founder of Sirius XM Radio and founder and CEO of United Therapeutics, a #groundbreaking biotechnology company, at #BusinessMastery https://t.co/SWV1qelAL6",1,19,34
TonyRobbins,[  14    4 2019],Stories are great on the silver screen – but they are also the most important business tool you have. #AcademyAwards https://t.co/m0H5YLe0xp,10,40,119
TonyRobbins,[  14    4 2019],Learn the impact that fulfillment has on your life. https://t.co/adc2wWoiTg,3,73,155
TonyRobbins,[  13    3 2019],"Find out 3 easy, effective ways to start biohacking to change your body for the better today. https://t.co/GVZtxPtNT7",2,58,169
TonyRobbins,[  13    3 2019],There are a million stories of why people do what they do. But all these stories revolve around just six primary driving forces. Discover the 6 human needs and how to assess which one is most important to your life’s path. https://t.co/r91K75FT7n https://t.co/aDODkaj9LE,7,90,235
TonyRobbins,[  13    3 2019],"Personal growth means something different to everyone. But no matter what it means to you, it can be achieved by identifying your goals, your obstacles and how you can overcome them to achieve success. https://t.co/WWUxtmKCmm",10,140,426
TonyRobbins,[  13    3 2019],"To truly feed your spirit, remember this: https://t.co/wfbp2Cw2tB",11,92,274
TonyRobbins,[  13    3 2019],Have you hit a plateau in your professional or personal life? A Results Coach can help you reach the next level. https://t.co/GBmxzaQmdP,4,47,127
TonyRobbins,[  13    3 2019],Did you know that non-verbal cues represent 55% of our communication? The most subtle physical cues truly can set the tone. Here are 5 ways to establish your confidence and look self-assured at all times. https://t.co/w4xYr21ARh,5,86,238
TonyRobbins,[  13    3 2019],Understand the best way to achieve your goals. https://t.co/b3dOGEbKGO,5,86,231
TonyRobbins,[  13    3 2019],Gen. Stanley McChrystal and Chris Fussell delve into the reasons that leadership no longer comes from a command and control model. https://t.co/onehlYUTg2,3,50,113
TonyRobbins,[  13    3 2019],Here's what brings more #happiness than #money via @msn https://t.co/3k0m6gMODo,6,48,152
TonyRobbins,[  13    3 2019],"Behind the science of @orangetheory is something far less measurable, but just as powerful: its #RavingFan culture. Ellen Latham reveals how she and her partners have built an army of fiercely loyal clients in this episode of the #TonyRobbinsPodcast. https://t.co/WdIchV9mT1",3,30,83
TonyRobbins,[  13    3 2019],"The word “disrupt” is often used in business, but what does it really mean? https://t.co/NPmv9h02S2",2,45,77
TonyRobbins,[  13    3 2019],Examine what’s working and how it could bring you more profits and more success. Here are the 4 keys to growing your business. https://t.co/kLYFLytgTw,2,47,88
TonyRobbins,[  13    3 2019],"If you want to make progress in your career, you need to take control of your professional development. Discover 5 ways to grow professionally, no matter your field. https://t.co/8WrS3nXcoA",5,83,229
TonyRobbins,[  13    3 2019],"🐶 Well #NationalPuppyDay 2019 was a historic one in our house. We’ve only known this little dear for one week now and she is already blessing our lives with complete and utter JOY!

We’re in awe of how much ENERGY and LOVE emanates from all of God’s … https://t.co/c5Bnx4ojJn https://t.co/XOq9JERX31",26,55,388
TonyRobbins,[  13    3 2019],"Dealing with a decline in your mental health? Here’s how to take control of your thoughts, feelings and actions. https://t.co/TnHYMHPEqI",5,76,210
TonyRobbins,[  13    3 2019],How much do you know about polarity? Discover more about the #1 law of attraction today. https://t.co/hd6QZrnUok,4,54,140
TonyRobbins,[  13    3 2019],"Pro athletes already know about the physical benefits of cold water, but did you know cold water immersion could help your mental state, too? https://t.co/3kFumYVAri",34,151,584
TonyRobbins,[  13    3 2019],"""Like any other position you need to fill, when determining how to do accounting for a small business your first step should be hiring the right person for the role."" https://t.co/kBaD4aYreD",5,45,108
TonyRobbins,[  13    3 2019],"Daniel Pink, @nytimes bestselling author, joins me in a discussion on the science behind timing. Consider this episode a #WakeUpCall as we reveal how you can become the most efficient, effective version of yourself. @DanielPink https://t.co/0RmdlDbfcc",7,29,131
TonyRobbins,[  13    3 2019],"I’ve been looking through the photos that came back from last month’s 7th annual  #WorldGovSummit and CEO Conference in #Dubai.
.
I’m reflecting in gratitude on the incredible honor it was to have the opportunity to connect with an intelligent and ... https://t.co/BsVH7HZMyd https://t.co/PbxA1lWLgt",8,32,117
TonyRobbins,[  13    3 2019],"Don’t you think it’s time to raise your standards, turn your “shoulds” into “musts” and give yourself a new identity? https://t.co/iWHnHORCvy https://t.co/Y8jNFwmcmA",13,116,347
TonyRobbins,[  13    3 2019],Asking the right questions when hiring will help you secure a strong sales team. https://t.co/XO1FSu1zUy,4,46,110
TonyRobbins,[  13    3 2019],Has your business hit a plateau? Attend Business Mastery and elevate your company’s growth. https://t.co/7S8kA36BbM,2,27,55
TonyRobbins,[  13    3 2019],Ever wondered what a personal life coach can do for you? Discover what it’s like to work with a Tony Robbins Results Coach. https://t.co/PLaatmxHRO,8,59,168
TonyRobbins,[  13    3 2019],"Tune in now! You’ll quickly find that Ellen’s energy is boundless, and infectious. And it was this very energy, in combination with her creativity, determination and pure grit, that got her through the most difficult time of her life. Join us here: https://t.co/ymaGhh67BC https://t.co/wsVg0wpNxM",3,33,69
TonyRobbins,[  13    3 2019],"Tony's interview with Orangetheory Fitness founder, Ellen Latham, airs THIS MORNING at 9am PT! Be sure to click ""Get Reminder"" to be notified when the premiere begins: https://t.co/ymaGhh67BC

-- Team Tony Robbins",1,21,54
TonyRobbins,[  13    3 2019],Starting your own business isn’t about just getting by – it’s about thriving. Discover 4 key ways to generate higher profit margins. https://t.co/Ndsqg8qJST,3,63,173
TonyRobbins,[  13    3 2019],Nearly 1 in 5 Americans suffer from depression annually. Here’s how you can help if your spouse is one of them. https://t.co/mEZfx9j9dV,6,62,135
TonyRobbins,[  12    3 2019],Looking for the best way to start investing? Here’s how to make your money count. https://t.co/9BZQS8OKP5,1,53,155
TonyRobbins,[  12    3 2019],Need to recharge? Here are some self-care tips to help you power through your week. https://t.co/0QxIg2zdqO,9,124,352
TonyRobbins,[  12    3 2019],You can’t wait for clients to come to you anymore – your sales team needs to get out and connect with them. https://t.co/tHwQklqUJ4,9,96,288
TonyRobbins,[  12    3 2019],Do you feel like your business is stuck? Here’s how to scale your company and achieve massive success. https://t.co/FaTmC6KpAc,3,53,130
TonyRobbins,[  12    3 2019],In a learning rut? Discover how strategic learning techniques can revolutionize the way you gain and retain information. https://t.co/D2T1NKOuT1,3,88,238
TonyRobbins,[  12    3 2019],Looking to grow your business? Discover 4 essential ways to master geometric growth. https://t.co/ik8jyGKiBv,1,48,133
TonyRobbins,[  12    3 2019],"Water — it’s the world’s most basic, precious resource, and ESSENTIAL to life itself. 💧🌱 Yet, in this very moment, over a BILLION people on this planet don’t have access to clean, fresh water on a daily basis. In many of our developing countries, whe… https://t.co/VWuWmsFcBF https://t.co/M9D1diYWGU",2,55,108
TonyRobbins,[  12    3 2019],"When you replace your negative beliefs with positive ones, you can change the course of your life. Here are the steps to change negative thoughts into empowering beliefs: https://t.co/1zSsd11qQk https://t.co/qIvk8uv74t",16,197,528
TonyRobbins,[  12    3 2019],Learn how Warby Parker disrupted a $100B industry in this episode of the Tony Robbins Podcast https://t.co/bcB3DpruQ4,1,37,71
TonyRobbins,[  12    3 2019],"We pick partners for different reasons, but we are always drawn to someone with a different energy than our own. Here’s everything you need to know about polarity, and how this force helps you and your lover stay connected. https://t.co/hd6QZrnUok",5,61,284
TonyRobbins,[  12    3 2019],"So many people talk about wanting to create change in their life, but they aren’t willing to commit to what it takes to make those changes. Discover the strategies to experience lasting energy and improved health. https://t.co/1AHh1w25Rl",7,79,319
TonyRobbins,[  12    3 2019],Are you prepared to use crisis leadership skills? Find out how to navigate an emergency situation in your workplace. https://t.co/NEBAFoR8Fl,4,31,85
TonyRobbins,[  12    3 2019],What are your personal values? Find out more about how your beliefs shape your world. https://t.co/W4vAGsTXtt,3,47,107
TonyRobbins,[  12    3 2019],Is your spouse dealing with depression? Here’s how to support your partner and sustain your marriage. https://t.co/mEZfx9j9dV,4,56,159
TonyRobbins,[  12    3 2019],Shake Shack founder Danny Meyer explains the Golden Rule of Hospitality which anyone can practice @salubriousdish @dhmeyer #shakeshack https://t.co/fYsNncAfq4 via @Inc,2,27,72
TonyRobbins,[  12    3 2019],"I might be the one on stage, but THIS WOMAN is running the show. Here’s to my wife, my Sage, my one and only #WCW now and FOREVER!! ❤️🙌😍
#womancrushwednesday https://t.co/7ttxDiNo5E https://t.co/53c0S25ZzW",10,52,422
TonyRobbins,[  12    3 2019],Aging happens faster with poor diet and no exercise. https://t.co/doEVbPjXyF,10,106,272
TonyRobbins,[  12    3 2019],3 common business pain points and how to overcome them. https://t.co/8IlgVuNeux,3,49,132
TonyRobbins,[  12    3 2019],"Trust, but verify, that your broker has your best interest at heart. What is the law? How can you protect yourself? https://t.co/60GKzM4Hu3",5,37,93
TonyRobbins,[  12    3 2019],Joint decision-making can either make or break a relationship. Discover the 3 core principles of couple decision-making that will transform your bond. https://t.co/vTktnggI15,8,60,183
TonyRobbins,[  12    3 2019],"Your loved ones want the best for you, but they can’t hold you accountable like a professional coach can. Working with a Results Coach can help you take your life to the next level. https://t.co/tSomtYcW4O",6,49,149
TonyRobbins,[  12    3 2019],"Join us NOW for an EXCLUSIVE interview from #BusinessMastery with @dhmeyer, founder and CEO of Union Square Hospitality Group and @shakeshack: https://t.co/bmxVwSPvGQ #business #Hospitality https://t.co/JXAXEKjgS8",3,26,57
TonyRobbins,[  12    3 2019],"We all do things that are self-defeating from time to time, but by acknowledging and addressing your saboteurs, you can work to create a more stable life and business. https://t.co/aPKR9tAJk3",3,49,177
TonyRobbins,[  12    3 2019],Does your business have a talk trigger that sets it apart from the competition? Here's how you can successfully fuel your word-of-mouth marketing. https://t.co/zq0o7cThl4,4,48,112
TonyRobbins,[  11    3 2019],Financial freedom is possible. Learn how to make a money machine today. https://t.co/FuuCU8axu9,7,96,313
TonyRobbins,[  11    3 2019],"We all have fears - fear of rejection, fear of failure, success, pain, the unknown. Your subconscious can be your own worst enemy. Here’s how to take control of your thinking. https://t.co/Pso0freFlj",7,180,512
TonyRobbins,[  11    3 2019],"You want to learn how to help people with depression, but you must realize that depression is bigger than you or your partner; depression is a mental health issue that can take time and treatment to overcome. Learn more here: https://t.co/mEZfx9j9dV",6,90,290
TonyRobbins,[  11    3 2019],"Massive business growth is key, but if not sustainable, all can be lost. Learn the 4 keys to mindful growth. https://t.co/V56Y4eajdY",6,52,165
TonyRobbins,[  11    3 2019],"Whenever you are happy with something in your life, it is because right now, the conditions of your life match your blueprint, or your belief about how life should be in that particular area. Learn how to make your own happiness today. https://t.co/PNJO6PTVs6",13,115,338
TonyRobbins,[  11    3 2019],"We’re 15,000 strong here at the @ConventionLA for our first #UnleashThePowerWithin event of 2019!! 🤟💪😎

#TonyRobbinsUPW #StepUp #LA https://t.co/EYKgcqN9zM",64,165,978
TonyRobbins,[  11    3 2019],There’s always room for your business to grow – no matter your industry. These 5 effective prospecting strategies are essential for success. https://t.co/qckmELGKWe,2,47,90
TonyRobbins,[  11    3 2019],"In this episode of the #TonyRobbinsPodcast I share my interview with @danawhite, President of the @ufc, from my #BusinessMastery program. Learn how a 20-year-old vision turned into the #UFC we know today, a multi-BILLION dollar global #MMA enterprise. https://t.co/ok0E0726uN",5,41,120
TonyRobbins,[  11    3 2019],"We’re 15,000 strong here at the @conventioncenterla here for our first #UnleashThePowerWithin event of 2019!! 🤟💪😎
.
If you’re here with us in Los Angeles, leave a comment and let me hear your most impactful learning so far! 🔥
.
#TonyRobbinsUPW #StepU… https://t.co/1xkibeiYlI https://t.co/ngMu6CSaU6",28,53,310
TonyRobbins,[  11    3 2019],"Creating a joyful life is simple, but it does require effort. Here are the 5 principles that will enable you to THRIVE, not just survive. https://t.co/sJ87Wxm9Xl",10,103,312
TonyRobbins,[  11    3 2019],Love running your own business but hate dealing with its finances? Find out how to make the most of your money today. https://t.co/nS0hMxVNFP,4,56,183
TonyRobbins,[  11    3 2019],The power of stretching — and why it’s great for you emotionally and physically. https://t.co/OKg4av8B0N,7,137,397
TonyRobbins,[  11    3 2019],Ready for a change? Follow a tailored personal development program and start living the life you always dreamed of. https://t.co/ITZKNX83Ny,3,44,128
TonyRobbins,[  11    3 2019],Hiring a friend or family member doesn’t have to be a negative thing – but you can’t treat them any differently than the rest of your staff. https://t.co/vOGVoBFePE,7,57,164
TonyRobbins,[  11    3 2019],"From personal finance to interview skills, why financial literacy matters for students. https://t.co/E2feMn29Cl",4,55,133
TonyRobbins,[  11    3 2019],The main law of attraction works like this: the more opposed the sexual energies between two people are - masculine vs. feminine energy - the stronger the attraction will be in the relationship. https://t.co/hd6QZr6iZK,15,99,406
TonyRobbins,[  11    3 2019],"Life is a gift and it offers us the privilege, opportunity, and responsibility to give something back by becoming more. 💪💯 When we use our talents, passions, and the most impactful lessons we’ve learned to lift and serve one another on a deeper, more… https://t.co/0ztNam9Yr1 https://t.co/N0EYHYXil1",13,110,448
TonyRobbins,[  11    3 2019],How would you benefit from having more love in your life? A professional Results Coach can help you deepen your romantic relationship. https://t.co/E06bE7FKYI,3,42,103
TonyRobbins,[  11    3 2019],What’s the secret behind creating a brand? Expressing your company’s core values should be at the center of your branding strategy. https://t.co/yZRrOBCsY2,4,41,159
TonyRobbins,[  11    3 2019],https://t.co/jZeBWPfaPP,9,19,65
TonyRobbins,[  11    3 2019],9 out of 10 purchasing decision you make are made in your subconscious. What drives them? https://t.co/De9qGPHTKl,14,92,271
TonyRobbins,[  10    3 2019],Invest a few minutes in your financial education and finally understand what those confusing financial terms mean. https://t.co/3W1jDViDbH,3,59,223
TonyRobbins,[  10    3 2019],Ever wonder how your brain processes emotions? Here’s the reasoning behind the science of happiness. https://t.co/jjct6Wjocq,6,117,313
TonyRobbins,[  10    3 2019],Nearly 1 in 5 Americans battle depression every year. Is your spouse one of them? Here’s how to support your depressed partner and sustain your marriage. https://t.co/mEZfx9j9dV,7,57,203
TonyRobbins,[  10    3 2019],"Every member of your team could be a critical driver of your business, but how do you make your first hires? https://t.co/JhUkGDeI6u",3,33,113
TonyRobbins,[  10    3 2019],"Everyone experiences moments in life that make them feel sad, angry or even hopeless. You can’t stop challenges from coming your way, but you can alter your response to these painful experiences. https://t.co/pvvvq8sO9z",15,133,462
TonyRobbins,[  10    3 2019],Find out how Grammy Award-winning artist Melissa Etheridge discovered how her life's journey has come full circle at Unleash the Power Within. https://t.co/6GvNJxZQ9X,0,18,86
TonyRobbins,[  10    3 2019],"HUGE SHOUT OUT &amp; my deepest gratitude to ALL the wicked-smart, caring, driven women on my team whose intelligence, strength &amp; commitment to our mission never ceases to amaze &amp; inspire me daily. It is my absolute JOY, HONOR, and... https://t.co/EoG2M9NUdb #InternationalWomensDay https://t.co/aV5YI2Zn3A",2,31,168
TonyRobbins,[  10    3 2019],Excited to share this clip of my interview with @dhmeyer - CEO of Union Square Hospitality Group &amp; Founder of @shakeshack - from our recent #BusinessMastery panel! Full interview will be released soon!! https://t.co/0vGeDNpP73 via @Inc,8,27,101
TonyRobbins,[  10    3 2019],"If you’re willing to do business with just anybody, you’re going to have a terrible business. https://t.co/GLFABM26mx",1,55,203
TonyRobbins,[  10    3 2019],"Ready to grow, personally or professionally? Here’s how modern resources can help. https://t.co/E4w7oZ1E9K",1,35,115
TonyRobbins,[  10    3 2019],"Whether it’s a stay-at-home parent, a professional athlete at the top of their game or the CEO of a multinational corporation, those who are truly living an extraordinary life - a life on their own terms - are those who know the answers to three things... https://t.co/ITZKNX83Ny",3,43,130
TonyRobbins,[  10    3 2019],"You can make larger, riskier investment decisions, but compound interest remains a safe, powerful way to grow wealth. https://t.co/yl8n3yLHfY",7,58,225
TonyRobbins,[  10    3 2019],"Have you ever felt your thoughts racing, your heart beating and got the chills? You may have experienced a panic attack. Find out more about the symptoms and causes behind this experience. https://t.co/6rZS2CTT9N",8,62,183
TonyRobbins,[  10    3 2019],"Celebrate our strong women leaders with Tony and Melanie as they delve into SoulCycle’s innovative workout culture, unique hiring process, and the cultivation of their raving fans in all locations. https://t.co/FkI2Q7xfPI",3,12,51
TonyRobbins,[  10    3 2019],"“Maria Di Poce was 28 years old, struggling and deeply unsatisfied with her life. She wanted to change – everything – and had no idea where or how to begin.” https://t.co/qtwG5HndZE",2,19,111
TonyRobbins,[  10    3 2019],Excited to Partner with Corporate Visions to empower #smallbusinessowners to achieve SALES MASTERY &amp; offer tools &amp; strategies previously only available to the world's largest companies! @corpv | Tony Robbins and Corporate Visions to Offer New Program... https://t.co/BK4Ba8mIyf,1,27,82
TonyRobbins,[  10    3 2019],8 Books Worth Rereading Every Year by @DaphneTideman https://t.co/bCpT1jjzNS,15,82,330
TonyRobbins,[  10    3 2019],Learn 2 master lessons on living an extraordinary life. https://t.co/adc2wWoiTg,6,49,187
TonyRobbins,[  10    3 2019],"As Chantal walked into UPW with her friends, she knew her entire world was about to change, but she never dreamed how much. https://t.co/bXsUBjgi59",3,19,93
TonyRobbins,[  10    3 2019],"Tired of not understanding your actions? Assess which human needs are important to you, and learn more about your motivations. https://t.co/jCrNuWkxjl",4,47,164
TonyRobbins,[  10    3 2019],"Leaders aren’t born, they’re made. Discover the effective strategies needed to refine your leadership skills today. https://t.co/ebx3JUoZ0O",5,75,343
TonyRobbins,[  10    3 2019],"Looking for a major change? Discover 3 ways a Results Coach can help you develop more sustainable, productive habits. https://t.co/bzVkWk9T0V",0,35,158
TonyRobbins,[  10    3 2019],Book Review: Unshakeable by Tony Robbins https://t.co/5fIO6CxrQR #unshakeable,3,13,66
TonyRobbins,[  10    3 2019],Working with a mentor who can guide and shape your career for the better is the first step in achieving massive success. https://t.co/fc5VTj0jFP,6,58,223
TonyRobbins,[  10    3 2019],Unsure where your business is going? Understand the business cycle and determine what stage of growth your company is in right now. https://t.co/PDcu0zKgx9,1,30,109
TonyRobbins,[  10    3 2019],I'm premiering my interview with @milesmcpherson of the @RockChurch NOW — join us: https://t.co/9TOLlbn5Dq https://t.co/IpRviAKJ5E,0,15,78
TonyRobbins,[   9    3 2019],"If you’re making money, it’s time to start planning for your financial future. https://t.co/r76QOefaV2",3,44,212
TonyRobbins,[   9    3 2019],Dive into the importance of health and fitness by mastering these 10 core principles. https://t.co/PV098xLySB,4,78,286
TonyRobbins,[   9    3 2019],How do you cope in rough situations? Discover the 8 most common defense mechanisms and how they could be holding you back. https://t.co/BVA1lCW0HA,4,53,201
TonyRobbins,[   9    3 2019],Interested in making sure your employees perform at their highest level? Find out how to determine their working style. https://t.co/IghL7mQdzQ,1,31,128
TonyRobbins,[   9    3 2019],"Actor Gerard Butler and world-class athlete and coach Siri Lindley share their stories from Unleash the Power Within – get more out of your life, find your next level! https://t.co/A8JU4G3YsH",7,39,207
TonyRobbins,[   9    3 2019],"It is in the moments of decision that your destiny is shaped. In order to create change, you must do two things: raise your standards, and turn your “shoulds” into “MUSTS.” Commit to using them and your life will never be the same again. https://t.co/B16dodyFnx",14,158,513
TonyRobbins,[   9    3 2019],"Happy Birthday Tony Robbins!!! It has been such a blessing to love you and be loved by you for the past 20 years of my life. I’m humbled by the grace of God that guided our lives and hearts together.
.
It has been quite an incredible journey of loving, s… https://t.co/Yf5EWu3MkO https://t.co/OERYXNnrVB",44,31,417
TonyRobbins,[   9    3 2019],Discover what it takes to make a profit at your business. https://t.co/MQ44Rwbsse,0,18,64
